StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,RegionContentOrFunction,RegionPOS,FirstFixationDuration,DwellTime,SkipRate
25,28,would,would,5,4.95502835359007,0.00186,-6.287178737493588,6.27,0.0,Content,Verb,191.12121212121212,267.3484848484849,0.06060606060606061
25,30,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,174.71875,237.609375,0.203125
25,31,blood,blood,5,3.97740348087343,0.000126,-8.979227857362318,5.1,0.0,Content,Noun,215.55844155844156,345.0779220779221,0.12987012987012986
25,32,poisoning,poisoning,9,2.4814426285023,6.92e-06,-11.881080337572056,3.84,0.0,Content,Verb,215.7051282051282,377.4230769230769,0.10256410256410256
25,33,from,from,4,5.01700410695563,0.00427,-5.4561414283224,6.63,0.0,Function,Preposition,206.59183673469389,255.77551020408163,0.2857142857142857
25,34,gangrene,gangrene,8,1.67209785793572,4.79e-07,-14.551356493057336,2.68,0.0,Content,Noun,242.8181818181818,436.961038961039,0.05194805194805195
25,35,could,could,5,4.91965328231036,0.00115,-6.76799324965046,6.06,0.0,Content,Verb,207.74545454545455,267.4909090909091,0.07272727272727272
25,36,be,be,2,5.46699507375075,0.00617,-5.088056424857386,6.79,0.0,Content,Verb,198.96666666666667,260.1666666666667,0.2
25,37,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,212.2962962962963,225.03703703703704,0.2222222222222222
25,38,cause,cause,5,4.19901427093462,0.000224,-8.403864059680762,5.35,0.0,Content,Noun,214.0151515151515,268.2121212121212,0.15151515151515152
25,39,for,for,3,5.54611185676681,0.0102,-4.58536754888799,7.01,0.0,Function,Preposition,178.75,185.58333333333334,0.2777777777777778
25,40,"concern,",concern,7,3.12483014941386,4.57e-05,-9.993410071882701,4.66,1.0,Content,Noun,208.68055555555554,264.59722222222223,0.041666666666666664
25,41,but,but,3,5.35274577042982,0.00427,-5.4561414283224,6.63,0.0,Function,Conjunction,209.6086956521739,229.30434782608697,0.43478260869565216
25,42,an,an,2,4.97805263012357,0.00339,-5.686925328091253,6.53,0.0,Function,Article,217.27777777777777,264.72222222222223,0.2777777777777778
25,43,estimated,estimated,9,2.15533603746506,4.17e-05,-10.08500703108086,4.62,0.0,Content,Adjective,215.3108108108108,334.97297297297297,0.04054054054054054
25,45,survived,survived,8,2.82020145948564,2.09e-05,-10.77575661431596,4.32,0.0,Content,Verb,226.71604938271605,414.81481481481484,0.4444444444444444
25,46,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,195.32075471698113,274.79245283018867,0.20754716981132076
25,47,process,process,7,3.15472820744016,0.000182,-8.61150332143708,5.26,0.0,Content,Noun,256.36986301369865,436.0,0.0
26,1,early,early,5,3.74123041102547,0.000269,-8.220798806615292,5.43,0.0,Content,Adjective,209.53164556962025,346.62025316455697,0.12658227848101267
26,2,task,task,4,2.81291335664286,4.47e-05,-10.015534819210789,4.65,0.0,Content,Noun,234.44776119402985,297.7313432835821,0.11940298507462686
26,3,will,will,4,5.03465652646032,0.00282,-5.871018358571122,6.45,0.0,Content,Verb,208.9264705882353,310.6764705882353,0.11764705882352941
26,4,be,be,2,5.46699507375075,0.00617,-5.088056424857386,6.79,0.0,Content,Verb,201.89795918367346,289.51020408163265,0.32653061224489793
26,5,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,231.66,325.72,0.32
26,6,make,make,4,4.8498860142634,0.0012,-6.725433638854852,6.08,0.0,Content,Verb,202.9142857142857,330.14285714285717,0.05714285714285714
26,7,sure,sure,4,4.74890092536303,0.000468,-7.667042048371437,5.67,0.0,Content,Adjective,198.0,275.74242424242425,0.09090909090909091
26,8,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,192.05882352941177,245.6764705882353,0.3235294117647059
26,9,newfound,newfound,8,1.78532983501077,1.38e-06,-13.493354597652417,3.14,0.0,Content,Adjective,224.5185185185185,368.58024691358025,0.07407407407407407
26,10,microbes,microbes,8,1.41497334797082,1.51e-06,-13.403334684164667,3.18,0.0,Content,Noun,247.51282051282053,395.9102564102564,0.07692307692307693
26,11,were,were,4,4.92842145848778,0.00219,-6.123853689491628,6.34,0.0,Content,Verb,211.22033898305085,258.35593220338984,0.2542372881355932
26,12,not,not,3,5.44196834892386,0.0049,-5.3185200534573935,6.69,0.0,Function,Negative,193.45098039215685,225.33333333333334,0.23529411764705882
26,13,introduced,introduced,10,2.77378644498119,5.25e-05,-9.854695483606605,4.72,0.0,Content,Verb,214.2962962962963,378.0740740740741,0.06172839506172839
26,14,while,while,5,4.25095643933189,0.000724,-7.23071902745702,5.86,0.0,Function,Conjunction,223.21052631578948,286.6666666666667,0.2807017543859649
26,15,drilling,drilling,8,2.07188200730613,8.51e-06,-11.674256864566717,3.93,0.0,Content,Verb,219.7012987012987,313.27272727272725,0.05194805194805195
26,16,through,through,7,4.44757661352292,0.000741,-7.20750979771543,5.87,0.0,Function,Preposition,185.49295774647888,235.95774647887325,0.04225352112676056
26,17,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,196.05263157894737,273.4736842105263,0.5526315789473685
26,18,ice,ice,3,3.60831204269733,0.0001,-9.210339371976684,5.0,0.0,Content,Noun,203.05797101449275,258.5072463768116,0.4782608695652174
26,19,into,into,4,4.63422528612007,0.00129,-6.653112983089179,6.11,0.0,Function,Preposition,174.24285714285713,283.6714285714286,0.24285714285714285
26,20,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,183.4318181818182,202.1818181818182,0.11363636363636363
26,21,"lake,",lake,4,3.26410915630581,6.76e-05,-9.60190109562651,4.83,1.0,Content,Noun,197.82978723404256,228.74468085106383,0.0851063829787234
26,22,which,which,5,4.38632057389405,0.002,-6.214608048422193,6.3,0.0,Function,Determiner,204.03508771929825,289.9298245614035,0.19298245614035087
26,23,involved,involved,8,3.5398285583779,0.000126,-8.979227857362318,5.1,0.0,Content,Verb,219.08860759493672,336.82278481012656,0.06329113924050633
26,24,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,203.66666666666666,225.33333333333334,0.25
26,25,hot-water,hot-water,9,,0.000101,-9.200389051024494,5.0,0.0,Content,Adjective,223.24358974358975,402.79487179487177,0.05128205128205128
26,26,drilling,drilling,8,2.07188200730613,8.51e-06,-11.674256864566717,3.93,0.0,Content,Noun,229.55844155844156,306.4935064935065,0.09090909090909091
26,27,technique,technique,9,2.65991620006985,2.95e-05,-10.431116904793736,4.47,0.0,Content,Noun,225.1081081081081,290.4054054054054,0.06756756756756757
26,28,designed,designed,8,2.95182303531591,9.12e-05,-9.302454564393361,4.96,0.0,Content,Verb,253.43661971830986,307.9718309859155,0.08450704225352113
26,29,to,to,2,6.06317229855216,0.0269,-3.6156289886568715,7.43,0.0,Function,Preposition,205.75,263.7,0.15
26,30,greatly,greatly,7,2.3384564936046,2.14e-05,-10.75211496305019,4.33,0.0,Content,Adverb,236.23287671232876,343.7671232876712,0.0273972602739726
26,31,reduce,reduce,6,2.34242268082221,5.37e-05,-9.832095694253796,4.73,0.0,Content,Verb,218.85135135135135,258.5945945945946,0.02702702702702703
26,32,or,or,2,4.93937446365848,0.00347,-5.663600656204926,6.54,0.0,Function,Conjunction,142.16666666666666,156.88888888888889,0.027777777777777776
26,33,eliminate,eliminate,9,2.48572142648158,1.41e-05,-11.169328668406719,4.15,0.0,Content,Verb,200.4375,342.65,0.2625
26,34,any,any,3,4.74872281045279,0.00117,-6.750751444702391,6.07,0.0,Function,Determiner,202.4390243902439,253.3170731707317,0.2926829268292683
26,35,contamination,contamination,13,1.78532983501077,5.01e-06,-12.20405468298686,3.7,0.0,Content,Noun,238.74358974358975,445.9230769230769,0.038461538461538464
26,36,that,that,4,5.8571382268439,0.0102,-4.58536754888799,7.01,0.0,Function,Conjunction,238.6122448979592,273.16326530612247,0.10204081632653061
26,37,might,might,5,4.4205333226935,0.000457,-7.690826948251713,5.66,0.0,Content,Verb,225.1578947368421,273.8421052631579,0.03508771929824561
26,38,come,come,4,5.20463811249644,0.000603,-7.413593195399623,5.78,0.0,Content,Verb,213.33962264150944,223.73584905660377,0.1320754716981132
26,39,from,from,4,5.01700410695563,0.00427,-5.4561414283224,6.63,0.0,Function,Preposition,204.41666666666666,226.75,0.08333333333333333
26,40,other,other,5,4.57410074928645,0.00145,-6.536191653584139,6.16,0.0,Content,Adjective,209.6078431372549,279.5098039215686,0.19607843137254902
26,41,kerosene-based,kerosene-based,14,,1.04e-06,-13.776193695587324,3.02,0.0,Content,Noun,224.85333333333332,572.3733333333333,0.013333333333333334
26,42,drilling,drilling,8,2.07188200730613,8.51e-06,-11.674256864566717,3.93,0.0,Content,Verb,217.56060606060606,291.3787878787879,0.06060606060606061
26,43,"technology,",technology,10,2.88252453795488,0.000123,-9.003325389584058,5.09,1.0,Content,Noun,191.69444444444446,272.22222222222223,0.013888888888888888
26,45,said.,said,4,4.75229435028586,0.00102,-6.8879525536467465,6.01,1.0,Content,Verb,198.10344827586206,425.08620689655174,0.0
27,1,"similar,",similar,7,2.84260923961056,0.000162,-8.72791360544813,5.21,1.0,Content,Adjective,187.41666666666666,359.2083333333333,0.09722222222222222
27,2,but,but,3,5.35274577042982,0.00427,-5.4561414283224,6.63,0.0,Function,Conjunction,190.43478260869566,306.82608695652175,0.34782608695652173
27,3,even,even,4,4.65004511834821,0.000977,-6.931023803567351,5.99,0.0,Content,Adverb,208.27272727272728,308.42424242424244,0.18181818181818182
27,4,more,more,4,4.82104819762939,0.00229,-6.079203417747867,6.36,0.0,Content,Adverb,178.52542372881356,258.96610169491527,0.15254237288135594
27,5,"striking,",striking,8,2.35218251811136,1.58e-05,-11.055494288837458,4.2,1.0,Content,Adjective,196.82089552238807,282.4179104477612,0.04477611940298507
27,6,is,is,2,5.662440491974,0.0117,-4.448166428631418,7.07,0.0,Content,Verb,203.25,226.34375,0.5625
27,7,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,202.19607843137254,227.11764705882354,0.11764705882352941
27,8,evidence,evidence,8,3.63708927353033,0.000138,-8.888256148169651,5.14,0.0,Content,Noun,197.61971830985917,265.76056338028167,0.07042253521126761
27,9,from,from,4,5.01700410695563,0.00427,-5.4561414283224,6.63,0.0,Function,Preposition,187.5,228.5909090909091,0.29545454545454547
27,10,athletic,athletic,8,2.29666519026153,1.32e-05,-11.235286152643068,4.12,0.0,Content,Adjective,213.975,363.25,0.125
27,11,training.,training,8,3.25358028956218,0.000151,-8.798230058897913,5.18,1.0,Content,Noun,212.97368421052633,299.19736842105266,0.06578947368421052
27,12,As,as,2,5.05334355121762,0.00589,-5.134499264340713,6.77,0.0,Function,Conjunction,216.32,242.04,0.2
27,13,with,with,4,5.41071988585366,0.00708,-4.950481357152215,6.85,0.0,Function,Preposition,229.48611111111111,339.0833333333333,0.19444444444444445
27,14,rehearsing,rehearsing,10,2.26007138798507,1.35e-06,-13.51533189418321,3.13,0.0,Content,Verb,225.126582278481,435.1645569620253,0.0759493670886076
27,15,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,149.45454545454547,166.5,0.045454545454545456
27,16,piece,piece,5,3.80277372529198,0.00011,-9.115029283081363,5.04,0.0,Content,Noun,214.07042253521126,353.2535211267606,0.5774647887323944
27,17,on,on,2,5.54991383445688,0.00813,-4.812194343122295,6.91,0.0,Function,Preposition,187.97674418604652,230.8372093023256,0.37209302325581395
27,18,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,166.3265306122449,222.30612244897958,0.30612244897959184
27,19,"piano,",piano,5,3.1034616220947,2.04e-05,-10.799970755165333,4.31,1.0,Content,Noun,175.61666666666667,231.63333333333333,0.15
27,20,practicing,practicing,10,2.70329137811866,9.77e-06,-11.53618385654743,3.99,0.0,Content,Verb,231.46913580246914,383.4074074074074,0.1111111111111111
27,21,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,174.72222222222223,185.33333333333334,0.3888888888888889
27,22,complex,complex,7,2.82607480270083,7.24e-05,-9.533302877358087,4.86,0.0,Content,Adjective,227.29166666666666,310.7361111111111,0.06944444444444445
27,23,physical,physical,8,3.14207646107328,8.71e-05,-9.34845252600085,4.94,0.0,Content,Adjective,244.03947368421052,335.55263157894734,0.10526315789473684
27,24,task,task,4,2.81291335664286,4.47e-05,-10.015534819210789,4.65,0.0,Content,Noun,210.5681818181818,246.1590909090909,0.11363636363636363
27,25,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,199.825,211.8,0.3
27,26,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,211.58333333333334,258.8333333333333,0.3055555555555556
27,27,mind,mind,4,4.39297818654254,0.000257,-8.266434083964072,5.41,0.0,Content,Noun,216.01538461538462,278.6307692307692,0.18461538461538463
27,28,alone,alone,5,4.19689434691128,0.000145,-8.838776125888765,5.16,0.0,Content,Adverb,215.94915254237287,302.2542372881356,0.23728813559322035
27,29,is,is,2,5.662440491974,0.0117,-4.448166428631418,7.07,0.0,Content,Verb,214.12820512820514,258.6923076923077,0.15384615384615385
27,30,nearly,nearly,6,3.23603314711764,0.0001,-9.210339371976684,5.0,0.0,Content,Adverb,229.04285714285714,304.0,0.11428571428571428
27,31,as,as,2,5.05334355121762,0.00589,-5.134499264340713,6.77,0.0,Function,Conjunction,189.0,206.0,0.25
27,32,effective,effective,9,2.72997428569956,7.76e-05,-9.463941842116137,4.89,0.0,Content,Adjective,218.93421052631578,326.7631578947368,0.09210526315789473
27,33,a,a,1,6.01752581716572,0.0229,-3.776618364055131,7.36,0.0,Function,Article,146.125,150.125,0.08333333333333333
27,34,learning,learning,8,3.01577875638904,8.32e-05,-9.394262008214756,4.92,0.0,Content,Noun,221.9620253164557,340.4810126582278,0.45569620253164556
27,35,strategy,strategy,8,2.68394713075151,5.5e-05,-9.808175554551639,4.74,0.0,Content,Noun,188.32,300.2,0.08
27,36,as,as,2,5.05334355121762,0.00589,-5.134499264340713,6.77,0.0,Function,Conjunction,235.32258064516128,235.32258064516128,0.3870967741935484
27,37,actually,actually,8,4.21590181320403,0.000309,-8.082168957441986,5.49,0.0,Content,Adverb,229.98666666666668,376.84,0.06666666666666667
27,38,physically,physically,10,2.67394199863409,2e-05,-10.819773284422784,4.3,0.0,Content,Adverb,236.73076923076923,333.37179487179486,0.0641025641025641
27,39,doing,doing,5,4.7201013936143,0.000398,-7.829058301423586,5.6,0.0,Content,Verb,233.88524590163934,253.19672131147541,0.06557377049180328
27,40,it.,it,2,5.98394771743588,0.00891,-4.720581026276075,6.95,1.0,Function,Pronoun,192.57575757575756,200.6969696969697,0.030303030303030304
27,41,But,but,3,5.35274577042982,0.00427,-5.4561414283224,6.63,0.0,Function,Conjunction,191.36170212765958,199.93617021276594,0.23404255319148937
27,42,it,it,2,5.98394771743588,0.00891,-4.720581026276075,6.95,0.0,Function,Pronoun,207.86486486486487,250.0,0.3783783783783784
27,43,doesn't,doesn't,7,,0.000339,-7.989510155598617,5.53,1.0,Content,Verb,226.4102564102564,753.6153846153846,0.08974358974358974
27,44,stop,stop,4,4.55717022229851,0.000331,-8.013391880472453,5.52,0.0,Content,Verb,225.96923076923076,390.33846153846156,0.07692307692307693
27,45,there.,there,5,5.34587342082813,0.00204,-6.1948054221064055,6.31,1.0,Content,Adverb,296.8474576271187,529.9491525423729,0.0
28,1,bill,bill,4,3.78118072093726,0.000141,-8.8667499583665,5.15,0.0,Content,Noun,212.93939393939394,306.7121212121212,0.15151515151515152
28,2,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,202.17543859649123,256.42105263157896,0.2982456140350877
28,3,drafted,drafted,7,2.07918124604762,8.13e-06,-11.7199373343572,3.91,0.0,Content,Verb,210.45714285714286,357.62857142857143,0.02857142857142857
28,4,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,187.04,221.24,0.24
28,5,introduced,introduced,10,2.77378644498119,5.25e-05,-9.854695483606605,4.72,0.0,Content,Verb,220.42307692307693,387.4102564102564,0.01282051282051282
28,6,into,into,4,4.63422528612007,0.00129,-6.653112983089179,6.11,0.0,Function,Preposition,195.2741935483871,249.08064516129033,0.3548387096774194
28,7,Parliament,parliament,10,2.06069784035361,5.5e-05,-9.808175554551639,4.74,0.0,Content,Noun,211.07407407407408,332.0740740740741,0.07407407407407407
28,8,several,several,7,3.2964457942064,0.000245,-8.314251939256366,5.39,0.0,Function,Determiner,234.77027027027026,287.68918918918916,0.08108108108108109
28,9,times,times,5,4.05007026436744,0.000363,-7.921107448217367,5.56,0.0,Content,Noun,203.43636363636364,235.83636363636364,0.03636363636363636
28,10,but,but,3,5.35274577042982,0.00427,-5.4561414283224,6.63,0.0,Function,Conjunction,181.11904761904762,209.66666666666666,0.23809523809523808
28,11,met,met,3,3.98940531800152,0.000123,-9.003325389584058,5.09,0.0,Content,Verb,235.07272727272726,279.3090909090909,0.2
28,12,with,with,4,5.41071988585366,0.00708,-4.950481357152215,6.85,0.0,Function,Preposition,215.45454545454547,267.94545454545454,0.10909090909090909
28,13,great,great,5,4.62185109554431,0.000759,-7.183508648816347,5.88,0.0,Content,Adjective,213.859375,269.90625,0.15625
28,14,"opposition,",opposition,10,2.19312459835446,3.72e-05,-10.199199108516742,4.57,1.0,Content,Noun,204.16,297.06666666666666,0.06666666666666667
28,15,mostly,mostly,6,3.12417805547468,6.76e-05,-9.60190109562651,4.83,0.0,Content,Adverb,214.2054794520548,322.17808219178085,0.5616438356164384
28,16,from,from,4,5.01700410695563,0.00427,-5.4561414283224,6.63,0.0,Function,Preposition,174.77586206896552,265.0344827586207,0.3103448275862069
28,17,farmers.,farmers,7,2.36361197989214,2.69e-05,-10.523380553891272,4.43,1.0,Content,Noun,199.43835616438355,302.06849315068496,0.0958904109589041
28,18,"Eventually,",eventually,10,3.09586645347854,7.59e-05,-9.486092556040502,4.88,1.0,Content,Adverb,226.91139240506328,360.9113924050633,0.08860759493670886
28,19,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,187.02564102564102,221.56410256410257,0.28205128205128205
28,20,"1925,",1925,4,,8.66e-06,-11.65678428811249,3.94,1.0,Function,Number,231.94594594594594,431.85135135135135,0.12162162162162163
28,21,it,it,2,5.98394771743588,0.00891,-4.720581026276075,6.95,0.0,Function,Pronoun,184.93939393939394,215.6969696969697,0.36363636363636365
28,22,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,208.24074074074073,240.27777777777777,0.2222222222222222
28,23,decided,decided,7,3.65533055800934,0.000123,-9.003325389584058,5.09,0.0,Content,Verb,215.27777777777777,294.2638888888889,0.09722222222222222
28,24,that,that,4,5.8571382268439,0.0102,-4.58536754888799,7.01,0.0,Function,Determiner,200.27083333333334,240.875,0.3541666666666667
28,25,summer,summer,6,3.60346915973384,0.00017,-8.67971153267889,5.23,0.0,Content,Noun,217.7391304347826,347.1304347826087,0.11594202898550725
28,26,time,time,4,4.99952636083446,0.00195,-6.239925855124432,6.29,0.0,Content,Noun,216.953125,280.53125,0.1875
28,27,should,should,6,4.73367865567709,0.000977,-6.931023803567351,5.99,0.0,Content,Verb,203.26153846153846,272.2769230769231,0.1076923076923077
28,28,begin,begin,5,3.46344503177043,6.92e-05,-9.57850825025499,4.84,0.0,Content,Verb,232.515625,328.5,0.078125
28,29,on,on,2,5.54991383445688,0.00813,-4.812194343122295,6.91,0.0,Function,Preposition,193.44827586206895,210.9655172413793,0.20689655172413793
28,30,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,216.64705882352942,245.6078431372549,0.058823529411764705
28,31,day,day,3,4.61165959265179,0.000891,-7.023166018260025,5.95,0.0,Content,Noun,181.18421052631578,233.78947368421052,0.13157894736842105
28,32,following,following,9,3.36379994547911,0.000288,-8.152549730606166,5.46,0.0,Content,Verb,200.2875,310.2125,0.3625
28,33,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,166.4516129032258,177.2258064516129,0.2903225806451613
28,34,third,third,5,3.58001211252942,0.000209,-8.473175827530678,5.32,0.0,Function,Number,204.33802816901408,303.4507042253521,0.1267605633802817
28,35,Saturday,saturday,8,3.38453261549425,7.41e-05,-9.510093676135478,4.87,0.0,Content,Noun,233.83561643835617,375.86301369863014,0.1095890410958904
28,36,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,194.03846153846155,258.3076923076923,0.3076923076923077
28,37,April,april,5,3.02284061087653,0.000155,-8.772084795883945,5.19,0.0,Content,Noun,223.33823529411765,290.0735294117647,0.07352941176470588
28,38,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,195.6153846153846,218.15384615384616,0.2692307692307692
28,39,close,close,5,4.04890770148377,0.000229,-8.381788117728908,5.36,0.0,Content,Verb,226.28358208955223,308.0,0.1044776119402985
28,40,after,after,5,4.54174145009573,0.00129,-6.653112983089179,6.11,0.0,Function,Preposition,227.55,282.26666666666665,0.1
28,41,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,177.3548387096774,205.8709677419355,0.1935483870967742
28,42,first,first,5,4.63215348351063,0.00129,-6.653112983089179,6.11,0.0,Function,Number,226.76923076923077,297.15384615384613,0.12307692307692308
28,43,Saturday,saturday,8,3.38453261549425,7.41e-05,-9.510093676135478,4.87,0.0,Content,Noun,231.72222222222223,440.8611111111111,0.08333333333333333
28,44,in,in,2,5.69761724386273,0.0186,-3.9845936928866372,7.27,0.0,Function,Preposition,214.95833333333334,256.125,0.4166666666666667
28,45,October,october,7,2.70500795933334,0.000129,-8.955697378409104,5.11,0.0,Content,Noun,260.1694915254237,539.5762711864406,0.0
29,1,early,early,5,3.74123041102547,0.000269,-8.220798806615292,5.43,0.0,Content,Adjective,206.82666666666665,401.37333333333333,0.2
29,2,Europeans,europeans,9,1.67209785793572,7.41e-06,-11.812666623470685,3.87,0.0,Content,Noun,201.53164556962025,376.9620253164557,0.0759493670886076
29,3,discovered,discovered,10,3.16672605558005,5.5e-05,-9.808175554551639,4.74,0.0,Content,Verb,218.3625,387.3,0.075
29,4,Easter,easter,6,2.58319877396862,1.32e-05,-11.235286152643068,4.12,0.0,Content,Noun,218.40540540540542,320.3783783783784,0.12162162162162163
29,5,"Island,",island,6,3.30513631894364,0.000102,-9.190536764288327,5.01,1.0,Content,Noun,192.87692307692308,270.6923076923077,0.12307692307692308
29,6,its,its,3,3.94240494085611,0.00138,-6.585671707349258,6.14,0.0,Function,Determiner,219.15555555555557,329.4222222222222,0.28888888888888886
29,7,somewhat,somewhat,8,2.66745295288995,3.55e-05,-10.245975044585462,4.55,0.0,Content,Adverb,228.41772151898735,384.7088607594937,0.12658227848101267
29,8,isolated,isolated,8,2.49276038902684,1.74e-05,-10.95903460463387,4.24,0.0,Content,Adjective,238.44,386.92,0.06666666666666667
29,9,ecosystem,ecosystem,9,1.51851393987789,6.03e-06,-12.018746963614761,3.78,0.0,Content,Noun,263.05128205128204,358.38461538461536,0.08974358974358974
29,10,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,214.3421052631579,233.8684210526316,0.2631578947368421
29,11,suffering,suffering,9,2.99651167215418,3.39e-05,-10.292092593729713,4.53,0.0,Content,Verb,210.3783783783784,317.8918918918919,0.08108108108108109
29,12,from,from,4,5.01700410695563,0.00427,-5.4561414283224,6.63,0.0,Function,Preposition,169.8793103448276,187.5,0.06896551724137931
29,13,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,182.12121212121212,208.06060606060606,0.5151515151515151
29,14,effects,effects,7,2.81291335664286,7.76e-05,-9.463941842116137,4.89,0.0,Content,Noun,172.84722222222223,305.47222222222223,0.2638888888888889
29,15,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,190.4,217.57142857142858,0.2
29,16,limited,limited,7,2.74973631556906,0.000105,-9.161549255426252,5.02,0.0,Content,Adjective,224.42307692307693,360.6666666666667,0.10256410256410256
29,17,natural,natural,7,3.33465476688324,0.000129,-8.955697378409104,5.11,0.0,Content,Adjective,245.88888888888889,304.02777777777777,0.1527777777777778
29,18,"resources,",resources,9,2.6730209071289,8.13e-05,-9.417363311398965,4.91,1.0,Content,Noun,235.89705882352942,291.13235294117646,0.08823529411764706
29,19,"deforestation,",deforestation,13,0.778151250383644,1.58e-06,-13.358022421788958,3.2,1.0,Content,Noun,245.9268292682927,512.3536585365854,0.04878048780487805
29,20,and,and,3,5.8342814273373,0.0257,-3.6612642831899125,7.41,0.0,Function,Conjunction,177.0,185.0909090909091,0.2727272727272727
29,21,overpopulation.,overpopulation,14,0.301029995663981,5.13e-07,-14.482795078998492,2.71,1.0,Content,Noun,242.8780487804878,456.3536585365854,0.06097560975609756
29,22,Over,over,4,4.82923299314807,0.0012,-6.725433638854852,6.08,0.0,Function,Preposition,239.95348837209303,321.09302325581393,0.32558139534883723
29,23,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,202.78333333333333,257.7,0.16666666666666666
29,24,following,following,9,3.36379994547911,0.000288,-8.152549730606166,5.46,0.0,Content,Adjective,194.5,264.7837837837838,0.04054054054054054
29,25,years,years,5,4.46245789645528,0.000912,-6.999870458240826,5.96,0.0,Content,Noun,208.16666666666666,283.2121212121212,0.6212121212121212
29,26,the,the,3,6.1766436197553,0.0537,-2.9243422756051207,7.73,0.0,Function,Article,169.14545454545456,221.0909090909091,0.2727272727272727
29,27,island's,island's,8,,2.57e-06,-12.871565749308303,3.41,1.0,Content,Noun,190.1818181818182,311.987012987013,0.07792207792207792
29,28,population,population,10,2.66745295288995,0.000102,-9.190536764288327,5.01,0.0,Content,Noun,225.64197530864197,296.91358024691357,0.037037037037037035
29,29,of,of,2,5.77117577156368,0.0251,-3.684887428860335,7.4,0.0,Function,Preposition,197.64,233.68,0.44
29,30,four,four,4,4.11547737418647,0.000339,-7.989510155598617,5.53,0.0,Function,Number,243.6969696969697,269.56060606060606,0.10606060606060606
29,31,thousand,thousand,8,3.54838941813292,4.37e-05,-10.038160167535828,4.64,0.0,Function,Number,202.90769230769232,257.87692307692305,0.07692307692307693
29,32,or,or,2,4.93937446365848,0.00347,-5.663600656204926,6.54,0.0,Function,Conjunction,238.08695652173913,268.82608695652175,0.2608695652173913
29,33,so,so,2,5.335363609435,0.00331,-5.710807059381685,6.52,0.0,Content,Adverb,225.2826086956522,268.4782608695652,0.2391304347826087
29,34,was,was,3,5.45998320887664,0.00661,-5.019171609989949,6.82,0.0,Content,Verb,219.09803921568627,252.27450980392157,0.11764705882352941
29,35,slowly,slowly,6,3.10720996964787,4.27e-05,-10.061309295812062,4.63,0.0,Content,Adverb,212.65151515151516,255.5,0.015151515151515152
29,36,eroded,eroded,6,1.11394335230684,2.14e-06,-13.054658001050315,3.33,0.0,Content,Verb,251.97058823529412,309.04411764705884,0.11764705882352941
29,37,by,by,2,4.83483381813589,0.00457,-5.388242052194186,6.66,0.0,Function,Preposition,217.53333333333333,226.5,0.13333333333333333
29,38,Western,western,7,2.83250891270624,0.000102,-9.190536764288327,5.01,0.0,Content,Adjective,206.34782608695653,242.9855072463768,0.028985507246376812
29,39,disease,disease,7,3.12580645813953,7.94e-05,-9.441010930266133,4.9,0.0,Content,Noun,224.0958904109589,277.13698630136986,0.0273972602739726
