StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,DwellTime,FirstFixationDuration,FirstPassDwellTime,FirstPassLandingPosition,SkipRate,SurprisalLeadingDynamic7,SurprisalLeadingDynamic8,SurprisalLeadingFixed,SurprisalLeadingWhole,SurprisalLeadingSpanning3,SurprisalLeadingSpanning4,SurprisalLeadingSpanning5,SurprisalLeadingSpanning6,SurprisalLeadingSpanning7,SurprisalLeadingSpanningWhole,SurprisalTrailingDynamic7,SurprisalTrailingDynamic8,SurprisalTrailingFixed,SurprisalTrailingWhole,SurprisalTrailingSpanning3,SurprisalTrailingSpanning4,SurprisalTrailingSpanning5,SurprisalTrailingSpanning6,SurprisalTrailingSpanning7,SurprisalTrailingSpanningWhole,SurprisalLeadingAndTrailingDynamic7,SurprisalLeadingAndTrailingDynamic8,SurprisalLeadingAndTrailingFixed,SurprisalLeadingAndTrailingWhole,SurprisalLeadingAndTrailingSpanning3,SurprisalLeadingAndTrailingSpanning4,SurprisalLeadingAndTrailingSpanning5,SurprisalLeadingAndTrailingSpanning6,SurprisalLeadingAndTrailingSpanning7,SurprisalLeadingAndTrailingSpanningWhole,SurprisalNoWhitespaceDynamic7,SurprisalNoWhitespaceDynamic8,SurprisalNoWhitespaceFixed,SurprisalNoWhitespaceWhole,SurprisalNoWhitespaceSpanning3,SurprisalNoWhitespaceSpanning4,SurprisalNoWhitespaceSpanning5,SurprisalNoWhitespaceSpanning6,SurprisalNoWhitespaceSpanning7,SurprisalNoWhitespaceSpanningWhole,RegionLengthPrev,RegionLengthPrevPrev,SubtlexLogFreqPrev,SubtlexLogFreqPrevPrev,WordFreqZipfPrev,WordFreqZipfPrevPrev,SurprisalLeadingPrev,SurprisalLeadingPrevPrev,SurprisalTrailingPrev,SurprisalTrailingPrevPrev,SurprisalLeadingAndTrailingPrev,SurprisalLeadingAndTrailingPrevPrev,SurprisalNoWhitespacePrev,SurprisalNoWhitespacePrevPrev
52,3,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,69.5625,167.3,167.3,0.271,0.84375,4.2780915102504835,4.2780915102504835,5.063655302861569,4.2780915102504835,10.265552809359313,11.543838618173652,11.67807795239645,12.061095044956211,15.031585064072999,11.67807795239645,5.042444640429295,5.042444640429295,9.161759865100535,5.042444640429295,11.522627955741378,11.656867289964175,12.039884382523937,15.010374401640725,15.298977991331626,12.039884382523937,5.063655302861569,5.063655302861569,5.063655302861569,5.063655302861569,10.265552809359313,11.543838618173652,11.67807795239645,12.061095044956211,15.031585064072999,12.061095044956211,4.256880847818209,4.256880847818209,9.161759865100535,4.256880847818209,11.522627955741378,11.656867289964175,12.039884382523937,15.010374401640725,15.298977991331626,11.656867289964175,5.0,1.0,2.87621784059164,,4.53,0.0,12.829194032789495,6.184637690513927,12.848638161150536,5.765697315243857,12.85040469522177,6.186404224585161,12.827427498718261,5.763930781172624
52,4,home,home,4.0,4.596509128342,0.000646,-7.344711054181673,5.81,False,355.59375,203.36666666666667,231.73333333333332,0.9146666666666668,0.09375,7.399986442145966,7.399986442145966,5.98746129910883,7.399986442145966,11.042097143513416,11.329667141457463,11.329694509254082,11.390769966408243,13.384889494747554,13.384912519874433,6.997439742094642,6.997439742094642,6.4801833153120825,6.997439742094642,10.544103348846377,10.544130716642997,10.605206173797157,12.599325702136468,12.599344101057355,12.625200359998587,7.783003534705728,7.783003534705728,5.98746129910883,7.783003534705728,11.042097143513416,11.329667141457463,11.329694509254082,11.390769966408243,13.384889494747554,13.410764152609673,6.61442264953488,6.61442264953488,6.4801833153120825,6.61442264953488,10.544103348846377,10.544130716642997,10.605206173797157,12.599325702136468,12.599344101057355,12.599348727263347,1.0,5.0,6.01752581716572,2.87621784059164,7.36,4.53,4.2780915102504835,12.829194032789495,5.042444640429295,12.848638161150536,5.063655302861569,12.85040469522177,4.256880847818209,12.827427498718261
52,5,building,building,8.0,3.7057782128286,0.000195,-8.542510999400527,5.29,False,336.3125,209.3,228.16666666666663,1.2436666666666667,0.15625,3.929708067108116,3.9907835242622767,3.64211070136745,5.984926077728467,7.319329061468409,7.5902015963717275,7.602657574899354,7.635045847960711,7.635288416802737,8.747109317137664,3.6077664317025153,5.601885960041827,3.5466636067517356,5.627760617903945,7.207184503811966,7.219640482339592,7.25202875540095,7.252271324242976,7.253693335432708,8.36594341918211,3.929680699311497,3.929708067108116,3.64211070136745,6.010777710463707,7.319329061468409,7.5902015963717275,7.602657574899354,7.635045847960711,7.635288416802737,8.74896051174187,3.6077664317025153,5.601885960041827,3.5466636067517356,5.601908985168706,7.207184503811966,7.219640482339592,7.25202875540095,7.252271324242976,7.253693335432708,8.364092224577902,4.0,1.0,4.596509128342,6.01752581716572,5.81,7.36,7.399986442145966,4.2780915102504835,6.997439742094642,5.042444640429295,7.783003534705728,5.063655302861569,6.61442264953488,4.256880847818209
52,6,"company,",company,7.0,3.87552426394931,0.000398,-7.829058552679836,5.6,True,253.34375,186.88888888888889,237.14814814814815,1.1648148148148147,0.21875,1.3344029837399418,1.6052755186432606,1.3344029837399418,2.7621832394091967,6.979199421662344,7.784776812203653,8.34423649326191,8.414860779354612,8.414876357037471,8.422511511080998,1.579423885908021,1.591879864435647,1.579423885908021,2.738182801278164,7.758925179468413,8.31838486052667,8.389009146619372,8.389024724302232,8.389324802206282,8.398336574610397,1.2999631996937069,1.3344029837399418,1.3344029837399418,2.7640344340134035,6.979199421662344,7.784776812203653,8.34423649326191,8.414860779354612,8.414876357037471,8.424188207345637,1.579423885908021,1.591879864435647,1.579423885908021,2.736331606673957,7.758925179468413,8.31838486052667,8.389009146619372,8.389024724302232,8.389324802206282,8.396659878345758,8.0,4.0,3.7057782128286,4.596509128342,5.29,5.81,5.984926077728467,7.399986442145966,5.627760617903945,6.997439742094642,6.010777710463707,7.783003534705728,5.601908985168706,6.61442264953488
52,7,declined,declined,8.0,1.90848501887865,1.62e-05,-11.030499315725937,4.21,False,382.9375,212.5483870967742,255.48387096774192,1.3219354838709678,0.15625,4.217016182253147,5.022593572794456,4.217016182253147,5.660328271671801,5.868186872011968,5.8683811144270805,11.109633359162892,11.627441999247786,11.627465948271599,5.868186872011968,5.020742378190249,5.580202059248506,5.020742378190249,5.660153773332233,5.866529919822874,11.107782164558685,11.62559080464358,11.625614753667392,11.625629529026199,5.866529919822874,3.419954898337984,4.217016182253147,4.217016182253147,5.66200496793644,5.868186872011968,5.8683811144270805,11.109633359162892,11.627441999247786,11.627465948271599,5.8683811144270805,5.020742378190249,5.580202059248506,5.020742378190249,5.6584770770675945,5.866529919822874,11.107782164558685,11.62559080464358,11.625614753667392,11.625629529026199,5.866335677407761,7.0,8.0,3.87552426394931,3.7057782128286,5.6,5.29,2.7621832394091967,5.984926077728467,2.738182801278164,5.627760617903945,2.7640344340134035,6.010777710463707,2.736331606673957,5.601908985168706
52,8,to,to,2.0,6.06317229855216,0.0269,-3.615628992374344,7.43,False,68.34375,198.0,198.0,0.386,0.84375,0.2078586003401668,0.2078586003401668,0.2078586003401668,0.2078586003401668,5.967113727575985,5.967137676599798,5.967152451958604,5.967153304529553,5.967153310742681,5.967333768851965,0.20637614649064062,0.20637614649064062,0.20637614649064062,0.20637614649064062,5.965460980335159,5.965475755693966,5.965476608264915,5.9654766144780424,5.965582112364366,5.967101318811082,0.1976666750657614,0.2078586003401668,0.2078586003401668,0.20805284275527924,5.967113727575985,5.967137676599798,5.967152451958604,5.967153304529553,5.967153310742681,5.968778015075721,0.20618190407552817,0.20618190407552817,0.20637614649064062,0.20618190407552817,5.965460980335159,5.965475755693966,5.965476608264915,5.9654766144780424,5.965582112364366,5.965657072587327,8.0,7.0,1.90848501887865,3.87552426394931,4.21,5.6,5.660328271671801,2.7621832394091967,5.660153773332233,2.738182801278164,5.66200496793644,2.7640344340134035,5.6584770770675945,2.736331606673957
52,9,identify,identify,8.0,2.91698004732038,3.63e-05,-10.223692816693468,4.56,False,505.65625,244.9375,293.3125,1.0115625,0.0625,5.7592947041893865,5.759294710402514,5.759255127235818,5.759475168511798,6.490117860319302,6.505022553741668,6.700913466004138,9.929636550285565,10.0982543625897,6.505022553741668,5.759100467987402,5.759205965873726,5.759084833844518,5.760725172320441,6.5048283113265555,6.700719223589026,9.929442307870453,10.098060120174587,13.611354519919736,6.700719223589026,5.7592938516184375,5.7592947041893865,5.759255127235818,5.760919414735554,6.490117860319302,6.505022553741668,6.700913466004138,9.929636550285565,10.0982543625897,6.700913466004138,5.759100467987402,5.759205965873726,5.759084833844518,5.759280926096686,6.5048283113265555,6.700719223589026,9.929442307870453,10.098060120174587,13.611354519919736,6.5048283113265555,2.0,8.0,6.06317229855216,1.90848501887865,7.43,4.21,0.2078586003401668,5.660328271671801,0.20637614649064062,5.660153773332233,0.20805284275527924,5.66200496793644,0.20618190407552817,5.6584770770675945
52,10,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,106.5625,181.78571428571428,193.6428571428571,0.5135714285714286,0.75,0.7306426918075033,0.7455473852298695,0.7306426918075033,0.7455473852298695,4.338779194077901,7.85207359382305,9.06900162345461,9.47616533545039,9.526100986035445,12.478935408689225,0.7441031390061141,0.9399940512685845,0.7441031390061141,0.9399940512685845,7.850629347599295,9.067557377230855,9.474721089226634,9.52465673981169,9.524678057597669,12.496289120122512,0.7241294755316403,0.7306426918075033,0.7306426918075033,0.9414382974923399,4.338779194077901,7.85207359382305,9.06900162345461,9.47616533545039,9.526100986035445,12.497733366346267,0.7441031390061141,0.7441031390061141,0.7441031390061141,0.7441031390061141,7.850629347599295,9.067557377230855,9.474721089226634,9.52465673981169,9.524678057597669,12.47749116246547,8.0,2.0,2.91698004732038,6.06317229855216,4.56,7.43,5.759475168511798,0.2078586003401668,5.760725172320441,0.20637614649064062,5.760919414735554,0.20805284275527924,5.759280926096686,0.20618190407552817
52,11,institutional,institutional,13.0,1.25527250510331,1e-05,-11.512925464970229,4.0,False,948.75,265.53125,422.875,1.2396875,0.0,8.323454238224741,8.73061795022052,3.5932318088480315,11.733388023459355,12.47673655659105,12.49121389701537,12.492055375120643,12.492150599709703,12.492150616932193,15.002074000636568,8.53472703795805,8.584662688543105,6.91063529633071,11.556295068853927,12.2953229847529,12.296164462858172,12.296259687447233,12.296259704669723,12.310787241216147,14.806183088374098,8.323454238224741,8.73061795022052,3.5932318088480315,11.752185981116398,12.47673655659105,12.49121389701537,12.492055375120643,12.492150599709703,12.492150616932193,15.002074000636568,8.584662688543105,8.584684006329084,6.91063529633071,11.537497111196885,12.2953229847529,12.296164462858172,12.296259687447233,12.296259704669723,12.310787241216147,14.806183088374098,3.0,8.0,6.1766436197553,2.91698004732038,7.73,4.56,0.7455473852298695,5.759475168511798,0.9399940512685845,5.760725172320441,0.9414382974923399,5.760919414735554,0.7441031390061141,5.759280926096686
52,12,investors.,investors,9.0,2.22010808804005,2.19e-05,-10.72902392114182,4.34,True,399.5,250.96666666666667,281.96666666666664,1.094,0.0625,0.0,0.01879795765704273,0.7433485331316945,3.2686859771772134,3.2686859771772134,3.2686859771772134,3.2686859771772134,3.2686859771772134,3.2686859771772134,3.2686859771772134,0.0,0.7179641857857888,0.7390279158989728,3.2498880195201707,3.2498880195201707,3.2498880195201707,3.2498880195201707,3.2498880195201707,3.2498880195201707,3.2498880195201707,0.0,0.01879795765704273,0.7433485331316945,3.2686859771772134,3.2686859771772134,3.2686859771772134,3.2686859771772134,3.2686859771772134,3.2686859771772134,3.2686859771772134,0.7179641857857888,0.7245505754746517,0.7390279158989728,3.2498880195201707,3.2498880195201707,3.2498880195201707,3.2498880195201707,3.2498880195201707,3.2498880195201707,3.2498880195201707,13.0,3.0,1.25527250510331,6.1766436197553,4.0,7.73,11.733388023459355,0.7455473852298695,11.556295068853927,0.9399940512685845,11.752185981116398,0.9414382974923399,11.537497111196885,0.7441031390061141
53,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,202.3125,181.1290322580645,190.3548387096774,0.3419354838709677,0.03125,3.1110667518296595,3.1110667518296595,3.1110667518296595,3.1110667518296595,7.269332358070297,8.422766238569487,9.073876350144504,9.596719867625545,9.664072021018505,9.733947574551063,3.2821558427250777,3.2821558427250777,3.1110667518296595,3.2821558427250777,8.422766238569487,9.073876350144504,9.596719867625545,9.664072021018505,9.733947574551063,9.860491144306017,3.2821558427250777,3.2821558427250777,3.1110667518296595,3.2821558427250777,7.269332358070297,8.422766238569487,9.073876350144504,9.596719867625545,9.664072021018505,9.860491144306017,3.1110667518296595,3.1110667518296595,3.1110667518296595,3.1110667518296595,8.422766238569487,9.073876350144504,9.596719867625545,9.664072021018505,9.733947574551063,9.733947574551063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,1,company,company,7.0,3.87552426394931,0.000398,-7.829058552679836,5.6,False,282.15625,171.43333333333334,178.43333333333334,1.4196666666666669,0.09375,6.485653115795885,6.553005269188845,4.158265606240637,6.622880822721403,14.169432146630754,14.243108766337386,18.17877697970706,19.258630582637068,19.32284681817487,20.539597757539386,6.314564024900466,6.381916178293427,5.1406103958444085,6.578335301580939,14.072019675441968,18.007687888811642,19.08754149174165,19.151757727279453,19.23540236064518,20.370996480217777,5.962809598314844,6.485653115795885,4.158265606240637,6.7494243924763575,14.169432146630754,14.243108766337386,18.17877697970706,19.258630582637068,19.32284681817487,20.542085571113194,6.381916178293427,6.451791731825985,5.1406103958444085,6.451791731825985,14.072019675441968,18.007687888811642,19.08754149174165,19.151757727279453,19.23540236064518,20.36850866664397,3.0,0.0,6.1766436197553,0.0,7.73,0.0,3.1110667518296595,0.0,3.2821558427250777,0.0,3.2821558427250777,0.0,3.1110667518296595,0.0
53,2,outpaced,outpaced,8.0,0.301029995663981,2.75e-07,-15.10649473927984,2.44,False,480.78125,232.19354838709677,288.96774193548384,1.286451612903226,0.09375,7.546551323909352,7.620227943615983,7.546551323909352,13.916716934817984,20.10967811384221,20.290167749215275,20.2903784093377,20.300557466074014,20.400029372615446,20.2903784093377,7.493684373861029,11.429352587230703,7.493684373861029,13.792661178636838,20.16362417946032,20.163834839582744,20.17401389631906,20.273485802860492,20.28334886052687,20.17401389631906,7.546551323909352,7.620227943615983,7.546551323909352,13.919204748391792,20.10967811384221,20.290167749215275,20.2903784093377,20.300557466074014,20.400029372615446,20.300557466074014,11.429352587230703,12.509206190160711,7.493684373861029,13.79017336506303,20.16362417946032,20.163834839582744,20.17401389631906,20.273485802860492,20.28334886052687,20.163834839582744,7.0,3.0,3.87552426394931,6.1766436197553,5.6,7.73,6.622880822721403,3.1110667518296595,6.578335301580939,3.2821558427250777,6.7494243924763575,3.2821558427250777,6.451791731825985,3.1110667518296595
53,3,much,much,4.0,4.69580552538879,0.001,-6.907755278982137,6.0,False,247.40625,224.73076923076923,243.03846153846155,0.9030769230769232,0.28125,6.192961179024227,6.373450814397291,6.192961179024227,6.373661474519714,6.493175495463841,6.493431160348788,6.822398910049827,6.828333239410146,6.8380650856990535,6.493175495463841,6.370963000823483,6.371173660945907,6.370963000823483,6.381352717682223,6.49094334677498,6.8199110964760195,6.825845425836338,6.835577272125246,6.843520537691653,6.49094334677498,3.3320425612500593,6.192961179024227,6.192961179024227,6.3838405312560305,6.493175495463841,6.493431160348788,6.822398910049827,6.828333239410146,6.8380650856990535,6.493431160348788,6.370963000823483,6.371173660945907,6.370963000823483,6.371173660945907,6.49094334677498,6.8199110964760195,6.825845425836338,6.835577272125246,6.843520537691653,6.490687681890034,8.0,7.0,0.301029995663981,3.87552426394931,2.44,5.6,13.916716934817984,6.622880822721403,13.792661178636838,6.578335301580939,13.919204748391792,6.7494243924763575,13.79017336506303,6.451791731825985
53,4,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,89.28125,197.28571428571428,197.28571428571428,0.2378571428571428,0.6875,0.119514020944127,0.119514020944127,0.119514020944127,0.119514020944127,0.45467176489043126,0.46440361117933904,0.47234687674574616,2.123257336930447,6.996933332584607,0.46440361117933904,0.1095906290927573,0.1095906290927573,0.1095906290927573,0.1095906290927573,0.454224554443023,0.46216782000943013,2.113078280194131,6.986754275848291,9.157392891353915,0.46216782000943013,0.11976968582907332,0.11976968582907332,0.119514020944127,0.11976968582907332,0.45467176489043126,0.46440361117933904,0.47234687674574616,2.123257336930447,6.996933332584607,0.47234687674574616,0.10933496420781097,0.10933496420781097,0.1095906290927573,0.10933496420781097,0.454224554443023,0.46216782000943013,2.113078280194131,6.986754275848291,9.157392891353915,0.454224554443023,4.0,8.0,4.69580552538879,0.301029995663981,6.0,2.44,6.373661474519714,13.916716934817984,6.381352717682223,13.792661178636838,6.3838405312560305,13.919204748391792,6.371173660945907,13.79017336506303
53,5,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,154.375,172.58823529411765,172.58823529411765,0.5752941176470587,0.53125,0.34488959023521204,0.34488959023521204,0.33515774394630427,0.34488959023521204,6.87741931164048,9.048057927146104,10.803585253633955,10.870778056657102,11.006253333667658,11.006400345054772,0.35257719091667283,0.35257719091667283,0.3446339253502657,0.35257719091667283,9.047802262261158,10.803329588749008,10.870522391772155,11.005997668782712,11.006128423291877,11.139056087527884,0.35283285580161916,0.35283285580161916,0.33515774394630427,0.35283285580161916,6.87741931164048,9.048057927146104,10.803585253633955,10.870778056657102,11.006253333667658,11.13931175241283,0.3446339253502657,0.3446339253502657,0.3446339253502657,0.3446339253502657,9.047802262261158,10.803329588749008,10.870522391772155,11.005997668782712,11.006128423291877,11.006144680169825,2.0,4.0,5.77117577156368,4.69580552538879,7.4,6.0,0.119514020944127,6.373661474519714,0.1095906290927573,6.381352717682223,0.11976968582907332,6.3838405312560305,0.10933496420781097,6.371173660945907
53,6,chemical,chemical,8.0,2.76342799356294,3.72e-05,-10.199201796685172,4.57,False,354.375,214.74193548387095,248.4516129032258,1.2296774193548383,0.09375,10.458695663398743,10.52588846642189,6.532529721405268,10.66151075481956,11.158894290343625,11.16649977847932,11.166698406338014,11.166708579847992,11.166708584312467,11.181738110485682,10.517945200855483,10.653420477866039,8.695225071344485,10.78647889661121,11.158556512912913,11.158755140771607,11.158765314281585,11.15876531874606,11.158769320220326,11.25580481015778,10.458695663398743,10.52588846642189,6.532529721405268,10.794422162177618,11.158894290343625,11.16649977847932,11.166698406338014,11.166708579847992,11.166708584312467,11.263748075724187,10.653420477866039,10.653551232375204,8.695225071344485,10.653567489253152,11.158556512912913,11.158755140771607,11.158765314281585,11.15876531874606,11.158769320220326,11.173794844919275,3.0,2.0,6.1766436197553,5.77117577156368,7.73,7.4,0.34488959023521204,0.119514020944127,0.35257719091667283,0.1095906290927573,0.35283285580161916,0.11976968582907332,0.3446339253502657,0.10933496420781097
53,7,industry,industry,8.0,2.77597433112937,0.000155,-8.772085441045027,5.19,False,459.65625,201.9032258064516,344.96774193548384,1.3161290322580643,0.125,0.4973835355240652,0.5049890236597605,0.4973835355240652,0.5202273556661225,4.74085281854596,4.7451938592171246,7.305885033374729,9.618488520710947,13.121616636038425,4.74085281854596,0.3720776163017021,0.3722762441603962,0.3720776163017021,0.4693259135465695,4.612282451859066,7.17297362601667,9.485577113352889,12.988705228680367,13.893139750571379,4.612282451859066,0.4959433464798977,0.4973835355240652,0.4973835355240652,0.6022373209046279,4.74085281854596,4.7451938592171246,7.305885033374729,9.618488520710947,13.121616636038425,4.7451938592171246,0.3720776163017021,0.3722762441603962,0.3720776163017021,0.38731594830806415,4.612282451859066,7.17297362601667,9.485577113352889,12.988705228680367,13.893139750571379,4.607941411187902,8.0,3.0,2.76342799356294,6.1766436197553,4.57,7.73,10.66151075481956,0.34488959023521204,10.78647889661121,0.35257719091667283,10.794422162177618,0.35283285580161916,10.653567489253152,0.3446339253502657
53,8,as,as,2.0,5.05334355121762,0.00589,-5.134499281318642,6.77,False,107.03125,261.72727272727275,261.72727272727275,0.4263636363636363,0.84375,4.220625462879838,4.220625462879838,4.220625462879838,4.220625462879838,9.098261165044825,12.601389280372302,13.505823802263315,13.507034421870472,13.507055902801696,13.507055902801696,4.142956538312497,4.142956538312497,4.142956538312497,4.142956538312497,12.519379315133797,13.42381383702481,13.425024456631967,13.42504593756319,13.477160733926375,13.477160733926375,2.446313000682011,4.220625462879838,4.220625462879838,4.224966503551002,9.098261165044825,12.601389280372302,13.505823802263315,13.507034421870472,13.507055902801696,13.55917069916488,4.138615497641332,4.138615497641332,4.142956538312497,4.138615497641332,12.519379315133797,13.42381383702481,13.425024456631967,13.42504593756319,13.477160733926375,13.42504593756319,8.0,8.0,2.77597433112937,2.76342799356294,5.19,4.57,0.5202273556661225,10.66151075481956,0.4693259135465695,10.78647889661121,0.6022373209046279,10.794422162177618,0.38731594830806415,10.653567489253152
53,9,annual,annual,6.0,2.56584781867352,8.71e-05,-9.348453674105818,4.94,False,444.90625,263.64285714285717,375.3571428571428,1.259285714285714,0.15625,9.286408958990634,9.286430439921858,4.877635702164987,9.286430439921858,11.400362603431432,11.45030021456752,12.592510645043099,12.593056463113726,12.593580277931054,12.593580277931054,9.282089399250694,9.334204195613879,8.3764227768213,9.334204195613879,11.445959173896355,12.588169604371934,12.588715422442561,12.58923923725989,14.014661916595195,14.014661916595195,9.285198339383477,9.286408958990634,4.877635702164987,9.338545236285043,11.400362603431432,11.45030021456752,12.592510645043099,12.593056463113726,12.593580277931054,14.019002957266359,9.282089399250694,9.282089399250694,8.3764227768213,9.282089399250694,11.445959173896355,12.588169604371934,12.588715422442561,12.58923923725989,14.014661916595195,12.58923923725989,2.0,8.0,5.05334355121762,2.77597433112937,6.77,5.19,4.220625462879838,0.5202273556661225,4.142956538312497,0.4693259135465695,4.224966503551002,0.6022373209046279,4.138615497641332,0.38731594830806415
53,10,profit,profit,6.0,2.7481880270062,5.01e-05,-9.901489549873457,4.7,False,284.21875,234.29166666666663,251.41666666666663,1.02375,0.4375,2.1638697746456614,3.3060802051212406,2.113932163509574,3.3071498380091953,6.76475326599202,7.270434352859276,7.2709001968653695,7.288221786077415,9.43349591992542,7.2709001968653695,3.253965408758056,3.254511226828683,2.1117549782824767,4.680457720981316,7.218319556496091,7.218785400502185,7.23610698971423,9.381381123562235,13.37334341846747,7.23610698971423,2.113932163509574,2.1638697746456614,2.113932163509574,4.732572517344501,6.76475326599202,7.270434352859276,7.2709001968653695,7.288221786077415,9.43349591992542,7.288221786077415,3.253965408758056,3.254511226828683,2.1117549782824767,3.2550350416460105,7.218319556496091,7.218785400502185,7.23610698971423,9.381381123562235,13.37334341846747,7.218785400502185,6.0,2.0,2.56584781867352,5.05334355121762,4.94,6.77,9.286430439921858,4.220625462879838,9.334204195613879,4.142956538312497,9.338545236285043,4.224966503551002,9.282089399250694,4.138615497641332
53,11,grew,grew,4.0,3.17435059747938,4.9e-05,-9.923690259853648,4.69,False,249.40625,219.69565217391303,241.95652173913044,0.6691304347826087,0.34375,3.9632845148500806,3.963750358856174,3.457603427982825,3.963750358856174,10.11830837682146,10.219731822131976,10.219735998510458,11.490121768895136,11.490152911201903,11.490158590594362,2.5383276795208687,2.555649268732914,2.537861835514775,2.555649268732914,8.79430914279667,8.794313319175153,10.06469908955983,10.064730231866598,10.06473589982486,10.235479123643195,3.457603427982825,3.9632845148500806,3.457603427982825,3.9810719480682195,10.11830837682146,10.219731822131976,10.219735998510458,11.490121768895136,11.490152911201903,11.6609018029785,2.5383276795208687,2.5383276795208687,2.537861835514775,2.5383276795208687,8.79430914279667,8.794313319175153,10.06469908955983,10.064730231866598,10.06473589982486,10.064735911259056,6.0,6.0,2.7481880270062,2.56584781867352,4.7,4.94,3.3071498380091953,9.286430439921858,4.680457720981316,9.334204195613879,4.732572517344501,9.338545236285043,3.2550350416460105,9.282089399250694
53,12,fivefold,fivefold,8.0,0.301029995663981,2.09e-07,-15.3809315849816,2.32,False,425.75,263.7741935483871,334.1290322580645,1.1264516129032258,0.0625,6.255985639654284,7.526371410038962,6.154558017965286,7.526408231738188,9.089450311943068,9.091358752731892,9.870786762156456,14.6202991155794,14.641941109534542,9.089450311943068,7.509049820826917,7.509080963133684,6.238659874063757,7.679829854910281,9.074037163519847,9.85346517294441,14.602977526367354,14.624619520322497,14.630050545265732,9.074037163519847,6.255981463275802,6.255985639654284,6.154558017965286,7.697151444122326,9.089450311943068,9.091358752731892,9.870786762156456,14.6202991155794,14.641941109534542,9.091358752731892,7.509049820826917,7.509080963133684,6.238659874063757,7.509086642526142,9.074037163519847,9.85346517294441,14.602977526367354,14.624619520322497,14.630050545265732,9.072128722731023,4.0,6.0,3.17435059747938,2.7481880270062,4.69,4.7,3.963750358856174,3.3071498380091953,2.555649268732914,4.680457720981316,3.9810719480682195,4.732572517344501,2.5383276795208687,3.2550350416460105
53,13,in,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,115.75,312.72727272727275,312.72727272727275,0.2890909090909091,0.65625,1.5630420802048803,1.5630420802048803,1.5630420802048803,1.5630420802048803,7.093890883841212,7.115532877796355,7.1209639027395895,7.230415079047432,7.230431414344011,7.115532877796355,1.394207308609566,1.394207308609566,1.394207308609566,1.394207308609566,6.944789665412216,6.950220690355451,7.059671866663294,7.059688201959872,7.059690482481059,6.950220690355451,1.5609686145922126,1.5630420802048803,1.5630420802048803,1.5649505209937047,7.093890883841212,7.115532877796355,7.1209639027395895,7.230415079047432,7.230431414344011,7.1209639027395895,1.3922988678207417,1.3922988678207417,1.394207308609566,1.3922988678207417,6.944789665412216,6.950220690355451,7.059671866663294,7.059688201959872,7.059690482481059,6.944789665412216,8.0,4.0,0.301029995663981,3.17435059747938,2.32,4.69,7.526408231738188,3.963750358856174,7.679829854910281,2.555649268732914,7.697151444122326,3.9810719480682195,7.509086642526142,2.5383276795208687
53,14,two,two,3.0,4.73547913286875,0.00126,-6.676643558018751,6.1,False,159.46875,214.68421052631575,214.68421052631575,0.6757894736842105,0.5,5.552490797591474,5.552490797591474,5.5308488036363315,5.552490797591474,5.667389334139131,5.667391614660318,5.667392838791812,5.668474621932489,7.091347489422034,7.091347489422034,5.556013381745885,5.556013381745885,5.55058235680265,5.556013381745885,5.665483173871493,5.665484398002988,5.666566181143665,7.08943904863321,7.08943904863321,7.08943904863321,5.557921822534709,5.557921822534709,5.5308488036363315,5.557921822534709,5.667389334139131,5.667391614660318,5.667392838791812,5.668474621932489,7.091347489422034,7.091347489422034,5.55058235680265,5.55058235680265,5.55058235680265,5.55058235680265,5.665483173871493,5.665484398002988,5.666566181143665,7.08943904863321,7.08943904863321,7.08943904863321,2.0,8.0,5.69761724386273,0.301029995663981,7.27,2.32,1.5630420802048803,7.526408231738188,1.394207308609566,7.679829854910281,1.5649505209937047,7.697151444122326,1.3922988678207417,7.509086642526142
